capacity_id,service_id,date,cpu_utilization_pct,memory_utilization_pct,storage_utilization_pct,active_connections,request_volume
2092,SRV-004,2026-03-03,26.3,40.8,39.93,1345,18705
2093,SRV-005,2026-03-03,61.48,61.85,38.8,6578,92858
2094,SRV-006,2026-03-03,21.81,25.38,39.69,1321,19710
2095,SRV-007,2026-03-03,30.33,33.08,37.11,1117,18980
2096,SRV-008,2026-03-03,61.92,56.93,39.43,6503,99725
2097,SRV-001,2026-03-04,22.75,27.84,35.39,1400,27358
2098,SRV-002,2026-03-04,58.76,53.21,37.51,7322,81179
2099,SRV-003,2026-03-04,47.7,52.67,42.29,7410,86272
2100,SRV-004,2026-03-04,31.02,24.96,34.74,1318,16316
2101,SRV-005,2026-03-04,59.29,54.24,39.64,6548,88068
2102,SRV-006,2026-03-04,23.4,26.16,38.73,1104,13961
2103,SRV-007,2026-03-04,38.0,37.69,35.93,1018,14207
2104,SRV-008,2026-03-04,65.34,53.65,38.08,7618,94197
2105,SRV-001,2026-03-05,24.34,26.95,37.8,1026,11714
2106,SRV-002,2026-03-05,61.35,61.86,37.09,5525,56024
2107,SRV-003,2026-03-05,45.21,56.78,40.02,6132,72504
2108,SRV-004,2026-03-05,26.08,41.29,39.73,1330,17823
2109,SRV-005,2026-03-05,63.86,65.12,40.95,7332,136857
2110,SRV-006,2026-03-05,35.88,29.19,35.46,1229,18969
2111,SRV-007,2026-03-05,30.35,34.06,42.78,1331,23143
2112,SRV-008,2026-03-05,59.8,60.26,40.52,6096,117476
2113,SRV-001,2026-03-06,28.59,25.95,40.07,1199,22784
2114,SRV-002,2026-03-06,62.08,65.2,36.31,7040,96878
2115,SRV-003,2026-03-06,56.41,51.83,35.74,5665,94825
2116,SRV-004,2026-03-06,26.78,37.99,36.43,1328,20438
2117,SRV-005,2026-03-06,47.52,55.7,39.8,6888,104893
2118,SRV-006,2026-03-06,24.86,42.69,38.53,1354,26659
2119,SRV-007,2026-03-06,40.42,36.26,41.22,1411,17428
2120,SRV-008,2026-03-06,57.53,64.9,42.84,7632,86003
2121,SRV-001,2026-03-07,38.92,40.61,45.02,682,4193
2122,SRV-002,2026-03-07,56.92,65.71,42.96,2498,24593
2123,SRV-003,2026-03-07,52.83,62.44,42.82,3131,24320
2124,SRV-004,2026-03-07,20.52,30.0,38.14,539,5288
2125,SRV-005,2026-03-07,48.32,64.01,38.1,3795,23439
2126,SRV-006,2026-03-07,29.51,34.11,40.11,756,4485
2127,SRV-007,2026-03-07,31.0,34.41,38.99,652,5605
2128,SRV-008,2026-03-07,56.21,62.63,40.43,3005,27901
2129,SRV-001,2026-03-08,29.4,34.54,42.42,707,3992
2130,SRV-002,2026-03-08,49.84,67.19,36.45,3137,20676
2131,SRV-003,2026-03-08,53.95,55.14,40.61,2365,12438
2132,SRV-004,2026-03-08,20.17,39.13,37.38,735,5074
2133,SRV-005,2026-03-08,60.37,61.66,36.96,2179,13941
2134,SRV-006,2026-03-08,36.12,32.08,38.95,479,4632
2135,SRV-007,2026-03-08,31.89,29.21,37.99,681,4406
2136,SRV-008,2026-03-08,59.47,55.27,40.58,3061,19425
2137,SRV-001,2026-03-09,37.34,39.26,36.88,1480,28471
2138,SRV-002,2026-03-09,55.73,58.14,39.0,7227,95965
2139,SRV-003,2026-03-09,52.8,67.26,39.66,7436,99891
2140,SRV-004,2026-03-09,30.71,31.31,38.43,1388,16965
2141,SRV-005,2026-03-09,61.65,57.94,37.83,7630,114791
2142,SRV-006,2026-03-09,28.44,32.51,43.09,1275,16101
2143,SRV-007,2026-03-09,36.99,31.1,39.76,1377,24414
2144,SRV-008,2026-03-09,49.5,50.54,37.1,6462,121340
2145,SRV-001,2026-03-10,38.3,29.64,44.05,1562,24976
2146,SRV-002,2026-03-10,47.37,61.93,36.63,5409,97007
2147,SRV-003,2026-03-10,50.1,54.71,34.48,5484,60736
2148,SRV-004,2026-03-10,25.63,31.47,39.08,1392,16905
2149,SRV-005,2026-03-10,59.78,65.76,36.35,7027,101703
2150,SRV-006,2026-03-10,20.06,35.24,41.78,1063,19817
2151,SRV-007,2026-03-10,27.16,39.66,38.34,1470,17306
2152,SRV-008,2026-03-10,55.54,66.17,40.34,6303,98420
2153,SRV-001,2026-03-11,37.48,38.59,36.71,1217,15030
2154,SRV-002,2026-03-11,57.06,63.77,38.99,7355,142332
2155,SRV-003,2026-03-11,64.47,64.25,39.32,7568,141070
2156,SRV-004,2026-03-11,29.01,38.44,40.32,1171,21810
2157,SRV-005,2026-03-11,57.32,56.87,41.03,6971,89201
2158,SRV-006,2026-03-11,35.53,33.67,39.36,1483,26510
2159,SRV-007,2026-03-11,27.39,35.82,40.08,1392,15571
2160,SRV-008,2026-03-11,56.66,63.55,34.03,7008,70518
2161,SRV-001,2026-03-12,21.86,29.28,38.09,1228,23066
2162,SRV-002,2026-03-12,47.45,58.33,39.57,7137,79629
2163,SRV-003,2026-03-12,50.89,53.87,37.43,6145,93513
2164,SRV-004,2026-03-12,29.39,38.42,41.59,1182,15181
2165,SRV-005,2026-03-12,58.28,58.1,40.55,6919,79158
2166,SRV-006,2026-03-12,35.87,42.88,41.56,1569,28066
2167,SRV-007,2026-03-12,27.04,33.94,42.51,1115,20582
2168,SRV-008,2026-03-12,63.36,69.87,40.73,8007,85642
2169,SRV-001,2026-03-13,35.66,36.1,40.23,1027,11643
2170,SRV-002,2026-03-13,50.75,63.97,44.07,7038,114502
2171,SRV-003,2026-03-13,47.87,64.23,42.97,6512,92168
2172,SRV-004,2026-03-13,24.44,34.99,38.46,1284,22687
2173,SRV-005,2026-03-13,59.23,61.35,36.82,5463,73755
2174,SRV-006,2026-03-13,25.48,41.19,39.84,1145,13003
2175,SRV-007,2026-03-13,30.58,25.69,35.23,1009,18330
2176,SRV-008,2026-03-13,63.19,60.76,42.62,5978,65892
2177,SRV-001,2026-03-14,36.17,35.51,40.41,587,3450
2178,SRV-002,2026-03-14,49.79,58.45,40.89,2304,18022
2179,SRV-003,2026-03-14,50.12,65.39,36.75,2277,13151
2180,SRV-004,2026-03-14,40.23,32.01,41.44,475,2614
2181,SRV-005,2026-03-14,51.81,64.37,36.23,2456,19072
2182,SRV-006,2026-03-14,37.05,30.02,36.72,710,6352
2183,SRV-007,2026-03-14,32.48,33.15,44.6,506,2839
2184,SRV-008,2026-03-14,56.68,65.13,40.77,2283,15902
2185,SRV-001,2026-03-15,19.88,30.6,40.79,579,5654
2186,SRV-002,2026-03-15,60.1,53.88,42.34,3054,28218
2187,SRV-003,2026-03-15,46.45,61.38,39.63,2239,14901
2188,SRV-004,2026-03-15,32.92,38.9,43.37,670,4067
2189,SRV-005,2026-03-15,63.65,55.91,43.88,3815,28973
2190,SRV-006,2026-03-15,19.63,35.22,40.91,409,2790
2191,SRV-007,2026-03-15,35.75,28.6,38.66,408,2130
2192,SRV-008,2026-03-15,57.46,66.43,42.31,2895,21762
2193,SRV-001,2026-03-16,30.48,38.64,42.92,1454,27313
2194,SRV-002,2026-03-16,54.15,57.06,40.75,7603,136754
2195,SRV-003,2026-03-16,64.65,67.78,38.66,5430,107404
2196,SRV-004,2026-03-16,27.21,26.79,38.68,1366,18041
2197,SRV-005,2026-03-16,52.45,64.91,42.56,7253,113909
2198,SRV-006,2026-03-16,23.81,40.36,42.91,1167,22486
2199,SRV-007,2026-03-16,36.98,38.7,39.13,1186,15147
2200,SRV-008,2026-03-16,58.68,55.98,43.85,7781,122671
2201,SRV-001,2026-03-17,23.82,39.27,42.26,1417,15801
2202,SRV-002,2026-03-17,57.73,62.3,36.36,5400,100803
2203,SRV-003,2026-03-17,68.05,61.74,43.66,5761,64244
2204,SRV-004,2026-03-17,34.85,29.71,40.24,1110,21237
2205,SRV-005,2026-03-17,54.85,48.92,34.58,5564,96957
2206,SRV-006,2026-03-17,29.26,30.61,42.74,1401,17009
2207,SRV-007,2026-03-17,23.51,31.53,36.44,992,11694
2208,SRV-008,2026-03-17,60.19,57.89,40.56,5576,99531
2209,SRV-001,2026-03-18,21.04,25.63,38.26,1160,17687
2210,SRV-002,2026-03-18,66.03,64.21,40.66,5746,91724
2211,SRV-003,2026-03-18,45.25,63.49,36.78,7103,141674
2212,SRV-004,2026-03-18,27.47,37.94,40.96,1360,13616
2213,SRV-005,2026-03-18,63.21,64.17,40.84,7490,118601
2214,SRV-006,2026-03-18,37.09,31.64,41.02,1137,13538
2215,SRV-007,2026-03-18,32.96,36.8,41.16,1489,16830
2216,SRV-008,2026-03-18,53.48,56.08,43.17,5745,65541
2217,SRV-001,2026-03-19,21.41,28.52,40.3,1256,19562
2218,SRV-002,2026-03-19,47.53,59.64,38.0,6695,72665
2219,SRV-003,2026-03-19,57.08,57.74,36.61,7188,110051
2220,SRV-004,2026-03-19,24.14,33.54,45.17,1165,21885
2221,SRV-005,2026-03-19,46.9,63.74,42.88,5258,55663
2222,SRV-006,2026-03-19,25.92,38.15,40.19,1213,21450
2223,SRV-007,2026-03-19,28.69,38.33,40.2,1196,19017
2224,SRV-008,2026-03-19,54.76,58.68,43.51,7777,97312
2225,SRV-001,2026-03-20,24.37,40.44,41.18,1066,11130
2226,SRV-002,2026-03-20,45.0,60.34,34.58,5256,94928
2227,SRV-003,2026-03-20,55.76,57.51,40.52,5975,116106
2228,SRV-004,2026-03-20,28.84,27.34,36.13,1063,18355
2229,SRV-005,2026-03-20,46.98,59.96,41.46,5253,70533
2230,SRV-006,2026-03-20,20.51,32.4,36.59,1001,10549
2231,SRV-007,2026-03-20,27.81,42.24,42.94,1197,23580
2232,SRV-008,2026-03-20,58.91,58.82,41.36,5715,68383
2233,SRV-001,2026-03-21,27.36,29.81,39.51,595,4304
2234,SRV-002,2026-03-21,59.19,61.24,38.63,3059,20399
2235,SRV-003,2026-03-21,65.47,67.85,43.05,2359,21347
2236,SRV-004,2026-03-21,40.42,41.3,44.7,581,3337
2237,SRV-005,2026-03-21,46.02,54.57,36.28,3457,17613
2238,SRV-006,2026-03-21,24.13,30.98,34.41,701,5702
2239,SRV-007,2026-03-21,20.05,26.36,36.66,527,3866
2240,SRV-008,2026-03-21,49.53,66.74,40.17,2492,22032
2241,SRV-001,2026-03-22,37.0,35.43,41.28,655,5555
2242,SRV-002,2026-03-22,52.63,62.77,41.45,2534,14850
2243,SRV-003,2026-03-22,56.22,50.74,38.91,3028,24192
2244,SRV-004,2026-03-22,38.64,38.49,39.79,568,3475
2245,SRV-005,2026-03-22,51.93,55.21,34.59,2528,20261
2246,SRV-006,2026-03-22,23.34,41.5,44.14,453,3363
2247,SRV-007,2026-03-22,31.73,37.35,40.28,742,6537
2248,SRV-008,2026-03-22,49.56,61.97,39.37,3003,19355
2249,SRV-001,2026-03-23,22.93,36.22,42.12,1060,19318
2250,SRV-002,2026-03-23,61.77,62.96,41.52,5252,63777
2251,SRV-003,2026-03-23,51.78,62.07,39.59,5008,70649
2252,SRV-004,2026-03-23,34.84,38.17,42.36,1416,17834
2253,SRV-005,2026-03-23,66.36,63.17,44.8,5554,76055
2254,SRV-006,2026-03-23,33.43,35.35,40.72,1563,24769
2255,SRV-007,2026-03-23,39.79,29.81,41.38,1085,19923
2256,SRV-008,2026-03-23,57.58,56.53,40.75,5160,93929
2257,SRV-001,2026-03-24,29.79,30.8,35.6,1209,14033
2258,SRV-002,2026-03-24,62.0,62.33,37.7,6578,81115
2259,SRV-003,2026-03-24,68.73,61.67,45.23,6890,73152
2260,SRV-004,2026-03-24,29.49,30.9,35.78,1263,23097
2261,SRV-005,2026-03-24,47.27,58.01,36.47,5827,102823
2262,SRV-006,2026-03-24,39.69,35.17,40.5,1465,18611
2263,SRV-007,2026-03-24,32.6,33.64,37.83,1192,20885
2264,SRV-008,2026-03-24,66.35,66.74,39.86,6768,85759
2265,SRV-001,2026-03-25,25.31,28.92,42.91,1074,16979
2266,SRV-002,2026-03-25,51.55,56.43,37.87,5396,80265
2267,SRV-003,2026-03-25,63.22,61.86,38.61,7086,95947
2268,SRV-004,2026-03-25,30.61,39.97,43.24,1410,19714
2269,SRV-005,2026-03-25,45.21,59.54,37.93,6507,119409
2270,SRV-006,2026-03-25,30.89,37.0,41.98,1212,15339
2271,SRV-007,2026-03-25,23.48,33.46,37.23,1189,16478
2272,SRV-008,2026-03-25,62.02,58.09,35.97,6358,81078
2273,SRV-001,2026-03-26,20.58,41.48,43.07,1420,17976
2274,SRV-002,2026-03-26,59.01,54.76,35.85,6099,121065
2275,SRV-003,2026-03-26,48.07,66.11,39.22,6510,69536
2276,SRV-004,2026-03-26,35.34,25.94,34.04,1420,15803
2277,SRV-005,2026-03-26,68.54,59.08,42.87,8013,131420
2278,SRV-006,2026-03-26,35.6,28.3,37.13,1080,15931
2279,SRV-007,2026-03-26,20.08,29.13,37.34,1463,19329
2280,SRV-008,2026-03-26,53.89,63.94,41.06,7402,100690
2281,SRV-001,2026-03-27,37.05,36.24,40.4,1414,20204
2282,SRV-002,2026-03-27,64.34,63.82,38.83,7231,102419
2283,SRV-003,2026-03-27,57.69,66.05,44.24,7809,83191
2284,SRV-004,2026-03-27,34.46,35.74,40.2,1296,13502
2285,SRV-005,2026-03-27,64.25,52.53,39.13,7238,82908
2286,SRV-006,2026-03-27,28.43,31.93,40.8,1034,12681
2287,SRV-007,2026-03-27,23.47,31.89,37.8,1122,15956
2288,SRV-008,2026-03-27,59.32,67.2,41.87,6709,113816
2289,SRV-001,2026-03-28,26.81,34.57,40.34,647,6038
2290,SRV-002,2026-03-28,56.32,65.43,40.79,1949,10954
2291,SRV-003,2026-03-28,55.15,51.9,40.04,3217,32084
2292,SRV-004,2026-03-28,38.06,38.95,35.04,408,3007
2293,SRV-005,2026-03-28,59.81,54.93,39.85,3302,25677
2294,SRV-006,2026-03-28,28.45,30.01,42.36,618,3399
2295,SRV-007,2026-03-28,27.24,36.1,39.18,388,1988
2296,SRV-008,2026-03-28,58.37,65.52,39.03,3838,23991
2297,SRV-001,2026-03-29,37.18,39.69,38.43,454,4319
2298,SRV-002,2026-03-29,60.67,61.55,40.93,2657,19074
2299,SRV-003,2026-03-29,59.77,63.38,36.48,3382,25196
2300,SRV-004,2026-03-29,30.95,26.93,38.95,738,6523
2301,SRV-005,2026-03-29,52.99,63.51,42.87,2893,17973
2302,SRV-006,2026-03-29,26.58,34.09,40.29,448,3659
2303,SRV-007,2026-03-29,28.1,32.3,38.32,645,5171
2304,SRV-008,2026-03-29,63.21,51.05,41.8,2656,24642
2305,SRV-001,2026-03-30,22.07,27.75,39.37,1178,23139
2306,SRV-002,2026-03-30,58.78,56.63,36.92,5864,62588
2307,SRV-003,2026-03-30,43.98,52.54,40.43,4958,94733
2308,SRV-004,2026-03-30,37.97,32.1,43.58,1407,28046
2309,SRV-005,2026-03-30,60.33,56.2,34.19,6115,121197
2310,SRV-006,2026-03-30,30.22,35.05,37.37,1053,16614
2311,SRV-007,2026-03-30,28.94,42.43,44.45,1569,19976
2312,SRV-008,2026-03-30,57.54,61.08,40.1,6355,90557
2313,SRV-001,2026-03-31,21.35,27.63,35.62,1086,18846
2314,SRV-002,2026-03-31,55.41,61.72,43.05,7310,136433
2315,SRV-003,2026-03-31,55.26,57.67,42.01,5533,109741
2316,SRV-004,2026-03-31,25.51,30.68,43.22,1455,17933
2317,SRV-005,2026-03-31,49.6,62.68,42.01,5618,57946
2318,SRV-006,2026-03-31,27.09,38.54,40.5,1332,23173
2319,SRV-007,2026-03-31,38.64,29.56,39.08,1172,22674
2320,SRV-008,2026-03-31,55.0,64.14,44.07,7413,110546
2321,SRV-001,2026-04-01,37.43,44.45,42.8,1610,22510
2322,SRV-002,2026-04-01,57.94,60.53,39.99,5378,62907
2323,SRV-003,2026-04-01,61.19,58.81,39.95,6983,132519
2324,SRV-004,2026-04-01,20.67,34.91,41.73,1050,18732
2325,SRV-005,2026-04-01,67.23,61.48,44.78,6111,84735
2326,SRV-006,2026-04-01,42.55,34.85,43.78,1583,20052
2327,SRV-007,2026-04-01,29.2,32.91,41.5,1122,21551
2328,SRV-008,2026-04-01,61.29,56.86,38.68,7698,110892
2329,SRV-001,2026-04-02,31.3,28.53,40.01,1555,19886
2330,SRV-002,2026-04-02,58.44,56.68,37.36,5137,78685
2331,SRV-003,2026-04-02,67.14,66.7,42.24,7145,103626
2332,SRV-004,2026-04-02,24.28,38.55,43.26,1579,27253
2333,SRV-005,2026-04-02,58.44,53.73,39.68,7484,113194
2334,SRV-006,2026-04-02,30.8,32.07,39.89,1290,25647
2335,SRV-007,2026-04-02,36.64,40.91,42.52,1357,17723
2336,SRV-008,2026-04-02,60.51,68.41,45.77,5880,108177
2337,SRV-001,2026-04-03,26.8,31.89,43.76,1529,30373
2338,SRV-002,2026-04-03,66.59,64.52,38.47,5578,67144
2339,SRV-003,2026-04-03,51.98,60.75,40.99,5870,105210
2340,SRV-004,2026-04-03,21.86,35.45,38.75,998,19161
2341,SRV-005,2026-04-03,61.89,53.57,36.15,7060,135845
2342,SRV-006,2026-04-03,32.99,31.74,39.29,1097,12253
2343,SRV-007,2026-04-03,23.26,25.96,35.55,1247,18222
2344,SRV-008,2026-04-03,46.94,52.86,42.17,6626,123762
2345,SRV-001,2026-04-04,36.21,40.32,40.37,642,5835
2346,SRV-002,2026-04-04,52.19,52.1,35.57,3202,30382
2347,SRV-003,2026-04-04,51.7,55.26,42.34,2999,26317
2348,SRV-004,2026-04-04,27.67,40.68,44.08,631,3591
2349,SRV-005,2026-04-04,53.69,66.57,38.1,3175,17425
2350,SRV-006,2026-04-04,33.68,39.94,37.22,630,6035
2351,SRV-007,2026-04-04,35.36,29.2,36.33,627,4323
2352,SRV-008,2026-04-04,56.3,70.05,39.33,2937,27855
2353,SRV-001,2026-04-05,25.93,28.06,42.67,534,3660
2354,SRV-002,2026-04-05,64.12,67.37,45.45,4002,39755
2355,SRV-003,2026-04-05,51.95,53.87,36.8,3273,31360
2356,SRV-004,2026-04-05,32.45,26.97,39.92,514,4013
2357,SRV-005,2026-04-05,52.95,53.79,39.05,2560,22087
2358,SRV-006,2026-04-05,29.36,33.65,40.6,399,2461
2359,SRV-007,2026-04-05,31.84,40.63,40.56,568,5665
2360,SRV-008,2026-04-05,57.99,64.16,40.51,2739,21793
2361,SRV-001,2026-04-06,28.79,27.07,38.26,1175,19895
2362,SRV-002,2026-04-06,45.34,52.44,38.44,6739,133988
2363,SRV-003,2026-04-06,65.9,60.92,40.64,7416,102351
2364,SRV-004,2026-04-06,21.78,39.34,41.14,1502,23606
2365,SRV-005,2026-04-06,69.29,69.17,42.14,6963,137276
2366,SRV-006,2026-04-06,29.2,29.95,35.34,1344,20002
2367,SRV-007,2026-04-06,24.24,28.04,40.1,1428,23490
2368,SRV-008,2026-04-06,46.0,60.99,37.69,5254,66529
2369,SRV-001,2026-04-07,31.71,32.98,38.56,1022,10765
2370,SRV-002,2026-04-07,68.57,68.62,43.29,6348,121643
2371,SRV-003,2026-04-07,54.91,60.16,37.24,6919,72329
2372,SRV-004,2026-04-07,30.86,27.22,40.66,1094,20453
2373,SRV-005,2026-04-07,46.98,62.09,43.55,5326,86926
2374,SRV-006,2026-04-07,33.96,31.23,37.24,1021,11962
2375,SRV-007,2026-04-07,27.88,42.1,45.91,1367,26240
2376,SRV-008,2026-04-07,65.64,67.78,39.63,5443,80854
2377,SRV-001,2026-04-08,39.86,36.01,39.04,1203,17475
2378,SRV-002,2026-04-08,63.59,50.9,41.13,6192,119581
2379,SRV-003,2026-04-08,49.3,56.94,44.14,7972,130858
2380,SRV-004,2026-04-08,23.19,30.51,41.12,1081,12734
2381,SRV-005,2026-04-08,62.86,67.89,41.38,5985,85430
2382,SRV-006,2026-04-08,22.86,34.18,45.11,1545,22257
2383,SRV-007,2026-04-08,25.01,29.76,42.16,1533,24430
2384,SRV-008,2026-04-08,48.54,62.38,44.43,7562,125048
2385,SRV-001,2026-04-09,33.99,34.07,44.24,1485,18220
2386,SRV-002,2026-04-09,64.12,62.64,40.77,6792,82409
2387,SRV-003,2026-04-09,56.75,65.64,41.1,6781,75646
2388,SRV-004,2026-04-09,24.11,38.55,44.06,1600,31638
2389,SRV-005,2026-04-09,50.83,58.9,36.71,6873,121888
2390,SRV-006,2026-04-09,25.79,27.48,39.64,1286,18046
2391,SRV-007,2026-04-09,23.11,41.81,39.6,1541,27594
2392,SRV-008,2026-04-09,51.0,63.7,41.93,5946,114067
2393,SRV-001,2026-04-10,21.89,40.03,43.38,1250,21816
2394,SRV-002,2026-04-10,58.35,56.32,41.71,5806,75453
2395,SRV-003,2026-04-10,51.24,58.43,38.49,7327,101304
2396,SRV-004,2026-04-10,41.08,44.44,41.97,1628,25074
2397,SRV-005,2026-04-10,46.71,64.22,42.47,6849,95439
2398,SRV-006,2026-04-10,27.51,28.45,43.42,1114,17429
2399,SRV-007,2026-04-10,22.11,29.16,44.93,1562,20689
2400,SRV-008,2026-04-10,55.92,54.02,34.45,7227,79621
2401,SRV-001,2026-04-11,38.96,41.12,38.64,563,3906
2402,SRV-002,2026-04-11,61.54,56.54,43.24,3374,24380
2403,SRV-003,2026-04-11,59.85,55.16,40.77,2695,21842
2404,SRV-004,2026-04-11,28.98,43.4,41.39,805,6772
2405,SRV-005,2026-04-11,68.85,67.99,41.26,3991,35618
2406,SRV-006,2026-04-11,29.75,43.93,39.47,770,6774
2407,SRV-007,2026-04-11,22.81,33.29,40.56,748,7220
2408,SRV-008,2026-04-11,57.19,69.13,44.24,3290,23690
2409,SRV-001,2026-04-12,29.36,36.02,39.65,758,4168
2410,SRV-002,2026-04-12,50.37,54.92,40.82,2028,13728
2411,SRV-003,2026-04-12,62.43,65.35,44.85,3371,30831
2412,SRV-004,2026-04-12,38.84,29.56,39.03,441,2875
2413,SRV-005,2026-04-12,52.84,68.95,39.16,2575,14497
2414,SRV-006,2026-04-12,23.42,25.84,38.47,713,4578
2415,SRV-007,2026-04-12,25.29,34.56,35.09,444,3671
2416,SRV-008,2026-04-12,62.38,59.54,43.1,2778,24308
2417,SRV-001,2026-04-13,36.36,34.65,39.78,1319,13628
2418,SRV-002,2026-04-13,56.0,66.78,36.54,5175,81309
2419,SRV-003,2026-04-13,68.72,65.7,40.17,6628,95392
2420,SRV-004,2026-04-13,35.62,39.75,42.55,1253,21230
2421,SRV-005,2026-04-13,61.8,53.39,36.11,6978,91185
2422,SRV-006,2026-04-13,41.53,41.42,38.34,1282,18697
2423,SRV-007,2026-04-13,38.97,33.81,38.61,1168,15743
2424,SRV-008,2026-04-13,52.95,63.88,36.26,5121,71241
2425,SRV-001,2026-04-14,29.33,30.25,39.79,1321,21948
2426,SRV-002,2026-04-14,63.16,57.44,38.99,6128,67116
2427,SRV-003,2026-04-14,58.87,57.71,38.59,6959,127971
2428,SRV-004,2026-04-14,24.07,34.79,40.99,1236,17477
2429,SRV-005,2026-04-14,45.31,64.58,36.34,5963,86110
2430,SRV-006,2026-04-14,34.5,29.07,45.04,1268,25046
2431,SRV-007,2026-04-14,29.33,42.71,43.41,1542,23793
2432,SRV-008,2026-04-14,56.9,54.7,37.14,6922,122593
2433,SRV-001,2026-04-15,28.15,30.02,41.77,1221,22028
2434,SRV-002,2026-04-15,44.6,61.03,38.28,5817,69020
2435,SRV-003,2026-04-15,64.71,64.65,40.4,5320,101470
2436,SRV-004,2026-04-15,35.48,38.2,36.27,1346,13542
2437,SRV-005,2026-04-15,58.52,53.23,39.66,6456,107185
2438,SRV-006,2026-04-15,37.41,33.2,35.28,1248,18580
2439,SRV-007,2026-04-15,26.34,26.44,34.77,1014,14566
2440,SRV-008,2026-04-15,53.93,62.08,42.33,7530,118143
2441,SRV-001,2026-04-16,40.31,29.83,41.62,1231,18671
2442,SRV-002,2026-04-16,63.68,66.98,44.67,6651,117429
2443,SRV-003,2026-04-16,65.76,56.3,45.05,6990,80704
2444,SRV-004,2026-04-16,32.23,32.13,43.02,1288,24241
2445,SRV-005,2026-04-16,63.08,71.73,40.16,7477,110418
2446,SRV-006,2026-04-16,22.56,28.21,36.07,1021,19670
2447,SRV-007,2026-04-16,25.62,44.08,40.29,1166,14910
2448,SRV-008,2026-04-16,64.0,68.85,46.4,7994,139716
2449,SRV-001,2026-04-17,38.74,39.68,38.44,1315,22369
2450,SRV-002,2026-04-17,63.1,66.08,38.93,7030,139100
2451,SRV-003,2026-04-17,59.5,53.73,41.63,5349,76967
2452,SRV-004,2026-04-17,39.04,37.23,36.88,1207,14411
2453,SRV-005,2026-04-17,65.37,64.64,42.32,7964,112066
2454,SRV-006,2026-04-17,20.64,41.74,36.78,1389,22152
2455,SRV-007,2026-04-17,31.54,36.57,42.39,1433,23087
2456,SRV-008,2026-04-17,60.15,61.28,39.91,7445,81125
2457,SRV-001,2026-04-18,37.99,43.09,38.61,520,4849
2458,SRV-002,2026-04-18,62.22,58.1,40.94,2207,21453
2459,SRV-003,2026-04-18,48.19,63.74,37.96,2307,18687
2460,SRV-004,2026-04-18,23.58,28.18,42.43,743,5274
2461,SRV-005,2026-04-18,44.23,55.21,40.28,3552,25178
2462,SRV-006,2026-04-18,30.74,44.16,45.96,435,2683
2463,SRV-007,2026-04-18,23.64,35.52,41.99,522,2767
2464,SRV-008,2026-04-18,63.23,65.98,39.59,2045,20095
2465,SRV-001,2026-04-19,24.49,31.55,41.74,658,5157
2466,SRV-002,2026-04-19,51.8,61.16,37.23,2264,20902
2467,SRV-003,2026-04-19,54.76,64.98,36.93,3771,23676
2468,SRV-004,2026-04-19,35.45,42.72,43.89,790,6141
2469,SRV-005,2026-04-19,59.03,53.41,39.53,2869,27058
2470,SRV-006,2026-04-19,33.86,39.43,38.39,611,3354
2471,SRV-007,2026-04-19,29.64,37.71,42.81,757,6476
2472,SRV-008,2026-04-19,59.68,60.63,39.49,3115,28112
2473,SRV-001,2026-04-20,36.95,43.87,41.3,1355,26530
2474,SRV-002,2026-04-20,63.45,62.47,40.98,6187,120599
2475,SRV-003,2026-04-20,51.29,67.89,40.24,7523,102752
2476,SRV-004,2026-04-20,31.66,28.76,44.87,1209,22530
2477,SRV-005,2026-04-20,57.03,66.35,43.4,6776,121701
2478,SRV-006,2026-04-20,34.85,37.82,43.34,1393,27062
2479,SRV-007,2026-04-20,29.37,32.57,46.27,1348,21087
2480,SRV-008,2026-04-20,56.35,63.72,45.04,7765,107336
2481,SRV-001,2026-04-21,30.85,42.62,39.73,1185,15233
2482,SRV-002,2026-04-21,57.13,49.32,36.46,6838,110661
2483,SRV-003,2026-04-21,60.68,69.68,40.94,6659,76085
2484,SRV-004,2026-04-21,29.57,34.65,40.83,1328,14778
2485,SRV-005,2026-04-21,50.65,70.36,41.47,6201,110186
2486,SRV-006,2026-04-21,23.73,30.67,38.39,1483,15610
2487,SRV-007,2026-04-21,26.97,36.51,39.37,1489,17233
2488,SRV-008,2026-04-21,48.65,64.39,42.7,5680,102784
2489,SRV-001,2026-04-22,29.06,37.13,39.92,1086,20715
2490,SRV-002,2026-04-22,50.83,66.82,44.54,6891,105489
2491,SRV-003,2026-04-22,49.19,66.19,36.69,6940,100396
2492,SRV-004,2026-04-22,33.8,34.36,40.96,1557,25814
2493,SRV-005,2026-04-22,52.44,68.99,41.97,6633,84044
2494,SRV-006,2026-04-22,39.53,35.87,38.87,1172,23028
2495,SRV-007,2026-04-22,41.15,39.5,44.06,1324,17760
2496,SRV-008,2026-04-22,51.89,69.25,41.69,5749,82209
2497,SRV-001,2026-04-23,29.86,31.33,38.12,1218,12934
2498,SRV-002,2026-04-23,68.12,65.89,41.46,5878,84603
2499,SRV-003,2026-04-23,47.79,67.87,39.5,6587,130691
2500,SRV-004,2026-04-23,37.56,32.44,39.0,1318,14046
2501,SRV-005,2026-04-23,53.75,63.38,36.48,6001,96268
2502,SRV-006,2026-04-23,31.38,38.01,40.74,1104,15433
